"Id"	"Sireid"	"Damid"	"MGdamid"	"MGsireid"	"PGdamid"	"PGsireid"	"Batch"	"Ptype1"	"Ptype2"	"Ptype3"	"Ftype1"	"Ftype2"	"Ftype3"
3610	1072	1422	173	13	191	16	2	205.97	250.95	299.86	120.77	252.96	190.48
3611	1073	1423	173	13	186	16	1	212.68	451.18	211.32	40.31	99.99	79.11
3612	1073	1423	173	13	186	16	1	379.98	425.86	471.16	132.62	190.97	175.78
3613	1073	1423	173	13	186	16	1	214.92	400.17	202	26.22	81.96	74.3
3614	1073	1423	173	13	186	16	1	304.17	436.18	210.1	-47.27	14.74	-5.42
3615	1073	1423	173	13	186	16	1	186.62	221.54	300.84	158.44	217.67	200.22
3616	1074	1424	173	13	181	16	2	303.97	487.75	344.18	67.15	183.38	141.13
3617	1074	1424	173	13	181	16	2	411.34	542.84	431.73	46.71	160.66	124.55
3618	1074	1424	173	13	181	16	2	283.5	400.63	230.48	-17.4	95.38	52.53
3619	1074	1424	173	13	181	16	2	218.78	201.68	297.47	103.47	216.63	169.79
3620	1074	1424	173	13	181	16	2	237.22	336.61	358.31	147.21	263.87	217.51
3621	1075	1425	173	13	176	16	1	283.51	306.48	414.74	179.53	257.84	251.14
3622	1075	1425	173	13	176	16	1	385.63	470.92	599.37	260.88	340.69	327.04
3623	1075	1425	173	13	176	16	1	341.87	436.08	515.8	209.32	292.8	279.05
3624	1075	1425	173	13	176	16	1	183.4	230.65	291.46	153.15	234.35	221.4
3625	1075	1425	173	13	176	16	1	188.9	376.74	447.09	302.94	386.97	373.27
3626	1076	1426	154	14	151	11	2	401.54	490.34	399.68	25.4	124.16	86.21
3627	1076	1426	154	14	151	11	2	334.4	452.61	501.51	201.03	287.82	257.98
3628	1076	1426	154	14	151	11	2	162.58	210.09	306.73	175.15	262.6	231.92
3629	1076	1426	154	14	151	11	2	175.99	445.09	467.1	321.4	419.53	373.82
3630	1076	1426	154	14	151	11	2	302.52	470.51	409.89	131.7	232.02	185.6
3631	1077	1427	154	14	156	11	1	330.24	510.28	363.54	73.95	169.75	133.66
3632	1077	1427	154	14	156	11	1	244.84	383.77	399.07	192.98	287.65	266.84
3633	1077	1427	154	14	156	11	1	256.63	419.92	409.44	187.15	277.05	260.5
3634	1077	1427	154	14	156	11	1	220.66	311.34	367.43	189.4	279.63	251.27
3635	1077	1427	154	14	156	11	1	334.64	280.81	431.46	141.95	239.72	209.01
3636	1078	1428	154	14	161	11	2	409.35	616.44	535.84	143.41	274.87	190.31
3637	1078	1428	154	14	161	11	2	166.47	191.06	123.83	-13.86	126.13	35.4
3638	1078	1428	154	14	161	11	2	197.45	322.86	324.33	147.15	279.21	183.79
3639	1078	1428	154	14	161	11	2	163.23	358.02	226.05	90.02	225.08	133.29
3640	1078	1428	154	14	161	11	2	345.8	523.83	291.94	-27.59	105.38	12.42
3641	1079	1429	154	14	166	11	1	181.16	129.85	385.11	242.65	353.39	301.1
3642	1079	1429	154	14	166	11	1	227.99	247.07	310.14	120.67	219.72	179.74
3643	1079	1429	154	14	166	11	1	314.42	255.54	465.01	196.01	297.98	256.57
3644	1079	1429	154	14	166	11	1	235.4	256.85	233.6	44.13	144.29	99.55
3645	1079	1429	154	14	166	11	1	253.41	291.5	453.44	240.88	346.23	293.7
3646	1080	1430	154	14	171	11	2	344.24	469.61	346.41	33.6	167.86	73.27
3647	1080	1430	154	14	171	11	2	273.84	580.73	211.39	-34.03	103.05	18.79
3648	1080	1430	154	14	171	11	2	191.77	200.7	193.25	30.05	161.24	81.91
3649	1080	1430	154	14	171	11	2	284.4	378.46	356.26	97.39	227.88	147.07
3650	1080	1430	154	14	171	11	2	356.86	456.75	320.75	-6.92	132.76	43.8
3651	1081	1431	159	14	152	12	1	334.05	303.3	406.19	113.56	211.43	170.48
3652	1081	1431	159	14	152	12	1	370.84	582.81	521.39	189	288.8	227.52
3653	1081	1431	159	14	152	12	1	246.85	490.01	195.93	-10.29	86.51	33.88
3654	1081	1431	159	14	152	12	1	262.21	320.28	364.67	146.33	246.29	186.91
3655	1081	1431	159	14	152	12	1	225.73	218.5	305.04	122.23	220.32	184.52
3656	1082	1432	159	14	157	12	2	165.78	244.08	155.07	15.48	111.38	52.31
3657	1082	1432	159	14	157	12	2	305.05	329.39	413.79	136.39	233.11	180.37
3658	1082	1432	159	14	157	12	2	178.17	145.38	244.73	92.4	184.09	129.84
3659	1082	1432	159	14	157	12	2	262.59	361.4	388.63	152.77	248.97	190.42
3660	1082	1432	159	14	157	12	2	361.26	474.87	268.77	-69.6	28.36	-30.43
3661	1083	1433	159	14	162	12	1	275.19	324.59	414.29	186.39	266.52	227.23
3662	1083	1433	159	14	162	12	1	319.06	458.57	489.97	212.31	294.4	253.91
3663	1083	1433	159	14	162	12	1	217.64	239.96	420.33	247.17	326.42	294.24
3664	1083	1433	159	14	162	12	1	244.72	348.37	319.66	117.56	198.51	159.84
3665	1083	1433	159	14	162	12	1	312.85	329.06	560.09	289.44	362.6	336.95
3666	1084	1434	159	14	167	12	2	132.37	144.84	195.94	90.6	224.67	136.86
3667	1084	1434	159	14	167	12	2	286.93	397.05	387.95	129.19	260.86	184.02
3668	1084	1434	159	14	167	12	2	178.84	404.04	338.63	193.27	331.71	241.63
3669	1084	1434	159	14	167	12	2	402.64	488.52	488.28	111.61	254.6	156.43
3670	1084	1434	159	14	167	12	2	325.65	442.27	592.78	298.73	434.32	346.89
3671	1085	1435	159	14	172	12	1	291.13	468.46	369.59	120.62	253.37	177.85
3672	1085	1435	159	14	172	12	1	222.08	270.9	316.77	144.16	280.69	196.26
3673	1085	1435	159	14	172	12	1	232.86	285.75	324.1	136.38	268.5	195.39
3674	1085	1435	159	14	172	12	1	360.26	412.78	371.35	49.76	180.52	102.28
3675	1085	1435	159	14	172	12	1	442.45	664.26	555.61	156.86	291.56	203.48
3676	1086	1436	164	14	153	13	2	397.61	528.38	470.4	102.47	187.31	182.7
3677	1086	1436	164	14	153	13	2	303.14	446.01	382.09	106.09	199.9	190.69
3678	1086	1436	164	14	153	13	2	402.68	482.29	403.14	27.59	113.69	109.29
3679	1086	1436	164	14	153	13	2	398.88	484.96	523.3	154.24	239.35	230.34
3680	1086	1436	164	14	153	13	2	327.47	476.35	423.11	119.31	207.11	199.18
3681	1087	1437	164	14	158	13	1	394.59	552.34	465.28	117.34	261.44	159.59
3682	1087	1437	164	14	158	13	1	215.04	164.47	407.97	238.61	373.51	285.07
3683	1087	1437	164	14	158	13	1	433.65	457.16	357.06	-28.68	107.71	17.26
3684	1087	1437	164	14	158	13	1	295.12	342.21	405.98	161.87	311.27	197.53
3685	1087	1437	164	14	158	13	1	295.55	371.37	317.97	55.34	196.87	100.36
3686	1088	1438	164	14	163	13	2	284.6	435.71	412.85	160.06	274.64	244.15
3687	1088	1438	164	14	163	13	2	337.37	505.16	278.98	-33.16	79.17	40.93
3688	1088	1438	164	14	163	13	2	424.72	324.02	416.96	22.67	138.21	99.58
3689	1088	1438	164	14	163	13	2	287.92	298.94	511.07	258.71	375.83	337.36
3690	1088	1438	164	14	163	13	2	386.83	525.42	399	39.67	148.35	112.66
3691	1089	1439	164	14	168	13	1	289.05	409.67	253.46	-0.14	70.07	73.75
3692	1089	1439	164	14	168	13	1	275.77	232.69	302.72	71.43	135.22	144.06
3693	1089	1439	164	14	168	13	1	221.84	262.77	333.37	156.88	225.98	227.18
3694	1089	1439	164	14	168	13	1	310.31	415.21	520.92	248.05	318.98	308.13
3695	1089	1439	164	14	168	13	1	235.45	407.72	242.07	49.91	115.32	114.73
3696	1090	1440	164	14	173	13	2	329.85	492.52	310.99	15.21	111.63	85.3
3697	1090	1440	164	14	173	13	2	253.27	417.83	172.53	-55.44	47.95	7.9
3698	1090	1440	164	14	173	13	2	161.96	192.55	193.89	60.96	163.66	117.88
3699	1090	1440	164	14	173	13	2	227.3	254.22	240.52	40.44	140.27	104.02
3700	1090	1440	164	14	173	13	2	252.16	285.47	129	-101.25	-5.09	-46.13
3701	1091	1441	169	14	154	14	1	395.62	396.98	460.51	104.36	228.1	180.21
3702	1091	1441	169	14	154	14	1	381.01	473.56	585.94	251.68	384.04	325.5
3703	1091	1441	169	14	154	14	1	386.26	424.45	443.31	95.61	218.23	175.6
3704	1091	1441	169	14	154	14	1	169.36	90.88	174.16	50.9	173.31	115.87
3705	1091	1441	169	14	154	14	1	331.36	512.08	486.62	197.73	324.6	267.96
3706	1092	1442	169	14	159	14	2	326.14	402.57	432.87	127.38	257.64	188.99
3707	1092	1442	169	14	159	14	2	438.89	455.36	619.35	214.24	328.88	279.31
3708	1092	1442	169	14	159	14	2	189.64	528.81	202.83	43.81	170.78	101
3709	1092	1442	169	14	159	14	2	131.43	320.11	164.94	63.58	187.59	119.35
3710	1092	1442	169	14	159	14	2	330.58	321.95	425.15	118.24	237.77	184.06
3711	1093	1443	169	14	164	14	1	272.98	371.9	404.29	169.03	272.08	251.62
3712	1093	1443	169	14	164	14	1	281.02	345.01	362.97	124.47	225.03	207.14
3713	1093	1443	169	14	164	14	1	361.25	453.93	408	89.87	193.56	172.17
3714	1093	1443	169	14	164	14	1	425.03	385.02	520.05	134.84	241.82	217.84
3715	1093	1443	169	14	164	14	1	257.66	445.43	259.55	44.68	157.05	124.78
3716	1094	1444	169	14	169	14	2	238.64	220.27	345.86	138.58	250.21	200.98
3717	1094	1444	169	14	169	14	2	395.38	477.85	425.6	61.19	173.67	128.98
3718	1094	1444	169	14	169	14	2	171.21	222.3	90.28	-49.16	73.65	17.16
3719	1094	1444	169	14	169	14	2	411.38	545.24	493.47	107.69	223.17	171.74
3720	1094	1444	169	14	169	14	2	236.77	333.1	309.91	103.69	215.73	162.94
3721	1095	1445	169	14	174	14	1	450.97	368.88	528.76	115.85	235.57	168.38
3722	1095	1445	169	14	174	14	1	292.95	349.35	299.76	43.27	164.37	97.94
3723	1095	1445	169	14	174	14	1	327.54	445.65	378.26	93.39	203.67	144.86
3724	1095	1445	169	14	174	14	1	358.32	499.47	317.4	-1.51	114.95	54.76
3725	1095	1445	169	14	174	14	1	187.77	263.24	258.28	114.49	230.94	167.43
3726	1096	1446	174	14	155	15	2	213.49	403.09	236.11	45.83	121.54	108.87
3727	1096	1446	174	14	155	15	2	194.99	262.97	423.88	262.63	349.57	321.71
3728	1096	1446	174	14	155	15	2	291.84	395.23	352.44	88.79	178.09	146.79
3729	1096	1446	174	14	155	15	2	264.69	283.76	279.65	48.27	130.96	111.89
3730	1096	1446	174	14	155	15	2	295.23	447.55	428.09	159.69	246.82	222.86
3731	1097	1447	174	14	160	15	1	239.12	324.7	241.98	44.08	167.57	86.8
3732	1097	1447	174	14	160	15	1	174.72	181	317.39	186.64	306.16	224.59
3733	1097	1447	174	14	160	15	1	308.17	372.86	457.28	191.23	312.19	233.29
3734	1097	1447	174	14	160	15	1	151.23	247.51	261.4	148.71	268.98	192.7
3735	1097	1447	174	14	160	15	1	249.02	271.72	321.09	116.92	234.14	166.93
3736	1098	1448	174	14	165	15	2	250.35	482.36	310.8	87.42	184.51	142.31
3737	1098	1448	174	14	165	15	2	191.59	172.03	364.27	195	289.32	246.55
3738	1098	1448	174	14	165	15	2	82.2	180.54	172.6	114.24	207.7	165.52
3739	1098	1448	174	14	165	15	2	276.36	537.16	303.25	48.25	146.86	102.8
3740	1098	1448	174	14	165	15	2	152.46	381.41	387.16	259.69	362.63	310.25
3741	1099	1449	174	14	170	15	1	160.28	203.98	401.01	288.17	421.21	361.71
3742	1099	1449	174	14	170	15	1	396.21	470.47	507.67	153.11	282.89	227.57
3743	1099	1449	174	14	170	15	1	217.29	331.71	395.03	221.35	353.1	293.95
3744	1099	1449	174	14	170	15	1	370.28	429.95	496.76	167.61	303.44	245.34
3745	1099	1449	174	14	170	15	1	469.66	574.15	465.49	39.14	173.55	116.59
3746	1100	1450	174	14	175	15	2	334.96	408.4	424.49	113.79	247.5	179.88
3747	1100	1450	174	14	175	15	2	291.67	423.43	269.91	-1.28	127.99	76.99
3748	1100	1450	174	14	175	15	2	376.68	543.52	531.83	178.41	305.19	252.37
3749	1100	1450	174	14	175	15	2	290.77	243.96	217.34	-44.8	79.7	25.95
3750	1100	1450	174	14	175	15	2	351.45	445.42	337.37	16.09	152.05	91.99
3751	1051	1451	155	15	200	20	1	368.42	285.22	452.25	128.38	212.95	219.72
3752	1051	1451	155	15	200	20	1	218.05	300.71	293.55	117.47	200.64	193.41
3753	1051	1451	155	15	200	20	1	290.98	313.6	310.06	61.5	145.82	142.27
3754	1051	1451	155	15	200	20	1	348.85	518.84	311.69	3.68	82.39	75.67
3755	1051	1451	155	15	200	20	1	378.83	404.36	456.38	117.65	195.41	193.73
3756	1052	1452	155	15	195	20	2	417.36	360.52	649.31	264.33	396.58	318.47
3757	1052	1452	155	15	195	20	2	326.35	500.77	393.99	93.65	231.01	144.88
3758	1052	1452	155	15	195	20	2	487.8	711.59	491.74	33.47	169.13	91.61
3759	1052	1452	155	15	195	20	2	439.95	549.26	491.83	75.3	215.42	136.74
3760	1052	1452	155	15	195	20	2	342.61	373.22	382.91	67.62	204.49	123.18
3761	1053	1453	155	15	190	20	1	323.44	288.28	415.83	133.54	237.42	206.47
3762	1053	1453	155	15	190	20	1	342.69	516.52	382.92	79.09	175.57	154.6
3763	1053	1453	155	15	190	20	1	228.63	358.84	224.72	34.15	129.92	109.72
3764	1053	1453	155	15	190	20	1	295.39	496.66	398.98	145.64	244.64	226.21
3765	1053	1453	155	15	190	20	1	387.03	507.96	382.39	42.98	137.31	122.12
3766	1054	1454	155	15	185	20	2	404.94	358.88	340.92	-30.02	94.27	28.93
3767	1054	1454	155	15	185	20	2	433.71	410.31	684.83	276.24	396.88	329.17
3768	1054	1454	155	15	185	20	2	304.89	443.9	512.05	238.37	369.06	295.69
3769	1054	1454	155	15	185	20	2	231.02	281.38	327.09	123.36	247.86	173.96
3770	1054	1454	155	15	185	20	2	348.77	419.12	230.97	-99.12	31.96	-44.2
3771	1055	1455	155	15	180	20	1	372.35	412.1	523.97	195.88	263.4	240.5
3772	1055	1455	155	15	180	20	1	421.47	482.08	559.98	175.86	247.24	229.04
3773	1055	1455	155	15	180	20	1	240.92	341.92	336.46	136.05	208.87	174.25
3774	1055	1455	155	15	180	20	1	222.35	297.43	327.51	152.66	223.89	194.49
3775	1055	1455	155	15	180	20	1	308.45	457.42	434.91	164.6	229.62	202.63
3776	1056	1456	160	15	199	19	2	94.44	118.64	200.53	133.5	223.27	180.02
3777	1056	1456	160	15	199	19	2	160.59	159.61	231.58	94.85	184.75	144.23
3778	1056	1456	160	15	199	19	2	256.65	345.72	345.23	111.79	191.85	154.86
3779	1056	1456	160	15	199	19	2	286.38	202.87	493.11	235.34	318.52	279.23
3780	1056	1456	160	15	199	19	2	303.5	438.95	403.82	134.67	217.13	178.59
3781	1057	1457	160	15	194	19	1	210.98	321.24	409.09	239.29	306.1	282.46
3782	1057	1457	160	15	194	19	1	197.76	409.17	131.07	-15.19	59.67	26.66
3783	1057	1457	160	15	194	19	1	209.63	330.92	310.38	141.88	213.43	183.52
3784	1057	1457	160	15	194	19	1	211.03	275.33	267.75	99.03	166.28	144.73
3785	1057	1457	160	15	194	19	1	245.36	430.17	340.91	139.03	209.86	182.29
3786	1058	1458	160	15	189	19	2	176.27	131.75	440.55	288.98	405.21	367.44
3787	1058	1458	160	15	189	19	2	174.5	191.7	166.46	24.55	137.94	97.01
3788	1058	1458	160	15	189	19	2	397.06	562.22	351.96	-14.6	98.48	53.79
3789	1058	1458	160	15	189	19	2	322.15	494.83	420.42	127.52	244.45	195.07
3790	1058	1458	160	15	189	19	2	273.03	220.28	198.17	-48.36	67.84	20.66
3791	1059	1459	160	15	184	19	1	323.65	235.29	445.27	172.67	291.07	229.49
3792	1059	1459	160	15	184	19	1	433.52	500.21	576.15	186.31	293.38	239.05
3793	1059	1459	160	15	184	19	1	323.27	332.76	397.01	119.67	238.48	172.14
3794	1059	1459	160	15	184	19	1	84.26	125.63	125.76	86.36	203.76	136.86
3795	1059	1459	160	15	184	19	1	172.75	307.02	294.23	161.9	277.1	210.79
3796	1060	1460	160	15	179	19	2	326.19	417.33	447.67	141.97	269.79	209.57
3797	1060	1460	160	15	179	19	2	319.69	488.49	335.63	42.03	168.95	107.18
3798	1060	1460	160	15	179	19	2	205.32	324.71	308.78	125.38	255.12	181.94
3799	1060	1460	160	15	179	19	2	273.36	378.64	273.04	21.45	152.45	84.29
3800	1060	1460	160	15	179	19	2	382.02	667.87	599.45	247.99	381.19	315.78
3801	1061	1461	165	15	198	18	1	308.27	405.25	509.07	256.69	325.24	309.3
3802	1061	1461	165	15	198	18	1	51.65	215.07	185.62	179.85	245.08	237.65
3803	1061	1461	165	15	198	18	1	190.35	182.91	206.95	54.93	124.74	104.99
3804	1061	1461	165	15	198	18	1	175.81	368.4	348.54	210.82	281.13	262
3805	1061	1461	165	15	198	18	1	181.97	285.63	361.41	215.26	289.23	271.49
3806	1062	1462	165	15	193	18	2	313.86	432.94	343.63	59.41	149.89	124.64
3807	1062	1462	165	15	193	18	2	84.88	-26.48	228.57	169.44	255.93	233.33
3808	1062	1462	165	15	193	18	2	341.32	671.92	418.41	106.86	203.4	183.88
3809	1062	1462	165	15	193	18	2	279.24	396.75	271.94	23.66	114.51	93.8
3810	1062	1462	165	15	193	18	2	362.01	419.79	414.51	78.5	169.58	154.31
3811	1063	1463	165	15	188	18	1	265.86	349.33	296.71	67.98	133.37	112.13
3812	1063	1463	165	15	188	18	1	268.6	345.6	366.53	143.74	210.72	187.86
3813	1063	1463	165	15	188	18	1	264.05	343.26	327.63	104.15	167.97	149.33
3814	1063	1463	165	15	188	18	1	280.11	383.78	494.93	264.02	331.42	311.64
3815	1063	1463	165	15	188	18	1	277.45	387.17	410.42	183.41	250.57	232.94
3816	1064	1464	165	15	183	18	2	279.78	374.92	305.65	57.32	152.36	125.09
3817	1064	1464	165	15	183	18	2	72.24	302.13	253.28	206.93	305.05	278.74
3818	1064	1464	165	15	183	18	2	218.97	402.05	355.21	160.9	257.6	237.98
3819	1064	1464	165	15	183	18	2	268.37	339.47	280.83	41.81	135.98	114.2
3820	1064	1464	165	15	183	18	2	330.12	293.78	247.04	-56.56	40.63	11.22
3821	1065	1465	165	15	178	18	1	244.72	362.56	144.05	-55.95	28.44	1.36
3822	1065	1465	165	15	178	18	1	196.69	371.07	300.52	155.93	248.72	211.2
3823	1065	1465	165	15	178	18	1	393.05	500.34	586.5	235.15	323.76	296.18
3824	1065	1465	165	15	178	18	1	281.75	422.64	498.47	265.05	349.21	324.05
3825	1065	1465	165	15	178	18	1	180	229.93	240.13	102.51	185.56	157.17
3826	1066	1466	170	15	197	17	2	260.15	494.28	326.49	94.36	165.58	182.45
3827	1066	1466	170	15	197	17	2	300.21	524.79	374.55	94.06	170.53	166.35
3828	1066	1466	170	15	197	17	2	217.67	434.15	243.81	58.76	140.86	126.97
3829	1066	1466	170	15	197	17	2	326.77	420.21	438.73	135.72	208.02	202.7
3830	1066	1466	170	15	197	17	2	297.56	263.26	550.15	278.13	358.03	358.28
3831	1067	1467	170	15	192	17	1	100.49	275.6	247.1	187.4	274.75	271.04
3832	1067	1467	170	15	192	17	1	45.01	175.71	218.63	211.07	302.71	281.28
3833	1067	1467	170	15	192	17	1	278	460.62	263.39	26.65	117.85	110.63
3834	1067	1467	170	15	192	17	1	341	463.84	396.65	96.59	187.22	173.62
3835	1067	1467	170	15	192	17	1	286.61	538.97	297.56	53.98	141.62	128.14
3836	1068	1468	170	15	187	17	2	211.62	308.92	236.35	49.94	144.2	101.73
3837	1068	1468	170	15	187	17	2	242.8	195.78	379.07	165.91	259.03	217.86
3838	1068	1468	170	15	187	17	2	52.3	143.81	62.86	39.76	137.19	91.21
3839	1068	1468	170	15	187	17	2	180.39	189.56	218.68	66.56	158.19	119.99
3840	1068	1468	170	15	187	17	2	279.51	294.01	149.62	-102.08	-7.46	-51.61
3841	1069	1469	170	15	182	17	1	205.15	161.62	137.29	-25.18	75.87	14.21
3842	1069	1469	170	15	182	17	1	287.04	285.56	403.94	169.46	270.88	217.26
3843	1069	1469	170	15	182	17	1	56.75	160.83	146.95	141.79	242.95	186.34
3844	1069	1469	170	15	182	17	1	88.13	261.95	245.98	202.85	305.92	247.86
3845	1069	1469	170	15	182	17	1	248.28	361.95	356.12	143.74	242.97	190.35
3846	1070	1470	170	15	177	17	2	135.77	156.52	245.4	136.3	269.35	202.56
3847	1070	1470	170	15	177	17	2	403.83	610.48	454.91	72.66	205.07	147.86
3848	1070	1470	170	15	177	17	2	398.32	501.2	390.5	16.39	154.92	96.64
3849	1070	1470	170	15	177	17	2	319.94	263.15	244.03	-47.1	81.99	28.25
3850	1070	1470	170	15	177	17	2	437.14	687.44	577.14	163.53	296.33	240.1
3851	1071	1471	175	15	196	16	1	364.65	188.94	323.59	1.75	73.65	68.05
3852	1071	1471	175	15	196	16	1	204.26	333.62	260.84	91.94	160.47	164.59
3853	1071	1471	175	15	196	16	1	255.19	201.87	167.25	-46.87	26.13	17.9
3854	1071	1471	175	15	196	16	1	266.42	361.61	235.81	13.05	83.41	84.69
3855	1071	1471	175	15	196	16	1	381.3	539.12	469.39	128.78	197.32	201.8
3856	1072	1472	175	15	191	16	2	303.73	526.91	494.66	220.88	351.66	275.58
3857	1072	1472	175	15	191	16	2	373.45	519.55	526.08	179.03	315.78	231.94
3858	1072	1472	175	15	191	16	2	205.76	407.49	432.55	252.53	377.74	302.23
3859	1072	1472	175	15	191	16	2	383.59	322.27	494.36	134.57	267.4	186.36
3860	1072	1472	175	15	191	16	2	341.88	406.74	257.77	-56.26	79.09	-6.13
3861	1073	1473	175	15	186	16	1	308.27	408.7	408.97	142.64	196.75	221.07
3862	1073	1473	175	15	186	16	1	371.3	562.42	587.46	259.2	324.97	331.09
3863	1073	1473	175	15	186	16	1	236.34	336.31	445.84	253.33	310.78	326.38
3864	1073	1473	175	15	186	16	1	315.77	434.56	455.27	181.16	245.52	262.2
3865	1073	1473	175	15	186	16	1	332.24	575.2	282.15	-9.9	49.3	65.75
3866	1074	1474	175	15	181	16	2	336.61	472.4	363.94	52.62	172.84	119.17
3867	1074	1474	175	15	181	16	2	380.55	545.73	451.42	93.07	201.92	157.8
3868	1074	1474	175	15	181	16	2	294.33	334.51	523.29	250.52	368.03	319.62
3869	1074	1474	175	15	181	16	2	420.79	548.76	385.45	-14.83	106.23	52.8
3870	1074	1474	175	15	181	16	2	256.5	373.47	458.45	224.94	339.65	295.92
3871	1075	1475	175	15	176	16	1	352.88	361.88	477.28	170.77	251.1	215.23
3872	1075	1475	175	15	176	16	1	304.3	393.04	331.62	72.62	149.04	117.49
3873	1075	1475	175	15	176	16	1	313.08	402.02	479.66	203.35	274.61	254.37
3874	1075	1475	175	15	176	16	1	177.19	296.57	354.44	218.56	293.22	261.36
3875	1075	1475	175	15	176	16	1	391.21	560.15	332.41	-12.99	67.49	32.29
3876	1076	1476	176	16	151	11	2	305.82	523.24	371.56	94.09	181.13	130.38
3877	1076	1476	176	16	151	11	2	357.46	498.11	411.33	88.99	187.22	135.09
3878	1076	1476	176	16	151	11	2	280.67	220.59	481.77	226.45	327.02	265.76
3879	1076	1476	176	16	151	11	2	194.07	193.27	275.37	108.15	205.18	150.03
3880	1076	1476	176	16	151	11	2	175.48	290.46	195.11	49.45	144.6	87.83
3881	1077	1477	176	16	156	11	1	283.19	472.26	247.44	3.85	95.65	56.34
3882	1077	1477	176	16	156	11	1	183.48	379.38	264.99	123.04	213.01	177.66
3883	1077	1477	176	16	156	11	1	163.47	268.88	318.4	193.32	289.59	248.67
3884	1077	1477	176	16	156	11	1	165.92	292.97	199.2	74.5	163.99	131.82
3885	1077	1477	176	16	156	11	1	214.65	167.95	293.07	118.5	204.34	178.58
3886	1078	1478	176	16	161	11	2	427.21	463.28	478.27	78.55	209.89	145.46
3887	1078	1478	176	16	161	11	2	558.77	631.87	495.87	-36.27	100.79	34.79
3888	1078	1478	176	16	161	11	2	248.82	417.43	373.45	148.6	284.9	218.2
3889	1078	1478	176	16	161	11	2	339.58	526.98	460.55	155.93	290.74	229.01
3890	1078	1478	176	16	161	11	2	280.87	485.28	315.09	62.21	195.98	133.71
3891	1079	1479	176	16	166	11	1	300.52	164.08	493.67	236.56	336.19	299.05
3892	1079	1479	176	16	166	11	1	324.22	379.31	384.9	97.26	194.67	164.55
3893	1079	1479	176	16	166	11	1	392.93	510.26	672.72	320.73	427.49	388.28
3894	1079	1479	176	16	166	11	1	342.35	428.09	340.46	35.91	143.15	95.5
3895	1079	1479	176	16	166	11	1	316.52	383.59	256.39	-13.77	100.27	53.63
3896	1080	1480	176	16	171	11	2	377.97	396.88	446.25	89.27	226.3	166.69
3897	1080	1480	176	16	171	11	2	316.9	344.14	350.63	52.45	185.82	130.9
3898	1080	1480	176	16	171	11	2	267.96	124.68	379.74	137.44	270.14	217.17
3899	1080	1480	176	16	171	11	2	284.66	455.14	303.46	46.67	184.01	125.11
3900	1080	1480	176	16	171	11	2	274.66	453.6	477.55	233	366.11	309.34
3901	1081	1481	181	16	152	12	1	236.19	143.51	403.46	207.81	305.8	283.66
3902	1081	1481	181	16	152	12	1	326.59	512.81	331.68	55.06	148.81	125.9
3903	1081	1481	181	16	152	12	1	165.54	77.14	310.99	185.85	285.76	261.89
3904	1081	1481	181	16	152	12	1	348.86	481.82	446.25	139.53	237.04	212.64
3905	1081	1481	181	16	152	12	1	169.46	289.63	296.19	166.22	254.57	241.66
3906	1082	1482	181	16	157	12	2	99.05	149.76	160.11	90.43	192.47	139.21
3907	1082	1482	181	16	157	12	2	349.08	418.93	442.89	123.71	215.05	165.43
3908	1082	1482	181	16	157	12	2	273.96	383.39	271.71	25.83	114.08	70.85
3909	1082	1482	181	16	157	12	2	253.41	250.98	293.84	77.31	167.54	124.86
3910	1082	1482	181	16	157	12	2	207.86	208.06	303.53	120.87	221.36	164.51
3911	1083	1483	181	16	162	12	1	258.53	451.19	369.42	151.33	225.12	216.48
3912	1083	1483	181	16	162	12	1	170.48	110.82	318.16	187.85	272.68	262.48
3913	1083	1483	181	16	162	12	1	287.62	463.82	387.26	136.53	221.31	200.53
3914	1083	1483	181	16	162	12	1	202.47	188.86	263.59	98.35	182.62	166.66
3915	1083	1483	181	16	162	12	1	310.65	378.22	330.76	63.38	141.05	131.97
3916	1084	1484	181	16	167	12	2	374.49	590.98	446.99	100.06	231.13	172.34
3917	1084	1484	181	16	167	12	2	311.61	362.19	421.56	133.45	269.99	201.58
3918	1084	1484	181	16	167	12	2	164.25	285.82	78.3	-56.09	75.03	9.81
3919	1084	1484	181	16	167	12	2	281.87	329.38	360.95	109.94	247.47	178.5
3920	1084	1484	181	16	167	12	2	434.79	532.61	492.52	81.54	221.63	143.82
3921	1085	1485	181	16	172	12	1	300.82	547.43	368.43	113.33	247.11	160.78
3922	1085	1485	181	16	172	12	1	177.33	286.73	148.25	26.34	164.02	87.67
3923	1085	1485	181	16	172	12	1	267.59	493.74	206.57	-14.91	121.33	48.02
3924	1085	1485	181	16	172	12	1	359.16	279.23	501.1	185.83	314.16	244.17
3925	1085	1485	181	16	172	12	1	286.9	422.78	332.84	84.62	221.77	142.91
3926	1086	1486	186	16	153	13	2	282.24	275.95	479.93	225.09	316.54	271.52
3927	1086	1486	186	16	153	13	2	238.72	264.76	226.06	8.14	96.72	52.71
3928	1086	1486	186	16	153	13	2	347.21	309.89	464.61	144.47	223.68	195.08
3929	1086	1486	186	16	153	13	2	181.28	178.79	144.3	-13.62	70.33	27.95
3930	1086	1486	186	16	153	13	2	205.88	308.92	371.83	195.57	276.24	245.4
3931	1087	1487	186	16	158	13	1	266.75	483.97	345.77	126.2	264.8	198.81
